WARNING:tensorflow:From /usr/local/lib/python3.6/dist-packages/tensorflow/python/ops/nn_impl.py:180: add_dispatch_support.<locals>.wrapper (from tensorflow.python.ops.array_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.where in 2.0, which has the same broadcast rule as np.where
WARNING:tensorflow:From /usr/local/lib/python3.6/dist-packages/keras/backend/tensorflow_backend.py:422: The name tf.global_variables is deprecated. Please use tf.compat.v1.global_variables instead.

INFO:root:Epoch:[0]-[143/221] --> d_loss: 15.333, g_loss:0.086, g_recon_loss:0.086
INFO:root:Epoch:[0]-[144/221] --> d_loss: 15.333, g_loss:0.098, g_recon_loss:0.098
INFO:root:Epoch:[0]-[145/221] --> d_loss: 15.333, g_loss:0.101, g_recon_loss:0.101
INFO:root:Epoch:[0]-[146/221] --> d_loss: 15.333, g_loss:0.101, g_recon_loss:0.101
INFO:root:Epoch:[0]-[147/221] --> d_loss: 15.333, g_loss:0.102, g_recon_loss:0.102
INFO:root:Epoch:[0]-[148/221] --> d_loss: 15.333, g_loss:0.115, g_recon_loss:0.115
INFO:root:Epoch:[0]-[149/221] --> d_loss: 15.333, g_loss:0.107, g_recon_loss:0.107
INFO:root:Epoch:[0]-[150/221] --> d_loss: 15.333, g_loss:0.090, g_recon_loss:0.090
INFO:root:Epoch:[0]-[151/221] --> d_loss: 15.333, g_loss:0.088, g_recon_loss:0.088
INFO:root:Epoch:[0]-[152/221] --> d_loss: 15.333, g_loss:0.086, g_recon_loss:0.086
INFO:root:Epoch:[0]-[153/221] --> d_loss: 15.333, g_loss:0.090, g_recon_loss:0.090
INFO:root:Epoch:[0]-[154/221] --> d_loss: 15.333, g_loss:0.100, g_recon_loss:0.100
INFO:root:Epoch:[0]-[155/221] --> d_loss: 15.333, g_loss:0.106, g_recon_loss:0.106
INFO:root:Epoch:[0]-[156/221] --> d_loss: 15.333, g_loss:0.106, g_recon_loss:0.106
INFO:root:Epoch:[0]-[157/221] --> d_loss: 15.333, g_loss:0.095, g_recon_loss:0.095
INFO:root:Epoch:[0]-[158/221] --> d_loss: 15.333, g_loss:0.096, g_recon_loss:0.096
INFO:root:Epoch:[0]-[159/221] --> d_loss: 15.333, g_loss:0.079, g_recon_loss:0.079
INFO:root:Epoch:[0]-[160/221] --> d_loss: 15.333, g_loss:0.078, g_recon_loss:0.078
INFO:root:Epoch:[0]-[161/221] --> d_loss: 15.333, g_loss:0.102, g_recon_loss:0.102
INFO:root:Epoch:[0]-[162/221] --> d_loss: 15.333, g_loss:0.097, g_recon_loss:0.097
INFO:root:Epoch:[0]-[163/221] --> d_loss: 15.333, g_loss:0.085, g_recon_loss:0.085
INFO:root:Epoch:[0]-[164/221] --> d_loss: 15.333, g_loss:0.093, g_recon_loss:0.093
INFO:root:Epoch:[0]-[165/221] --> d_loss: 15.333, g_loss:0.112, g_recon_loss:0.112
INFO:root:Epoch:[0]-[166/221] --> d_loss: 15.333, g_loss:0.110, g_recon_loss:0.110
INFO:root:Epoch:[0]-[167/221] --> d_loss: 15.333, g_loss:0.104, g_recon_loss:0.104
INFO:root:Epoch:[0]-[168/221] --> d_loss: 15.333, g_loss:0.088, g_recon_loss:0.088
INFO:root:Epoch:[0]-[169/221] --> d_loss: 15.333, g_loss:0.093, g_recon_loss:0.093
INFO:root:Epoch:[0]-[170/221] --> d_loss: 15.333, g_loss:0.090, g_recon_loss:0.090
INFO:root:Epoch:[0]-[171/221] --> d_loss: 15.333, g_loss:0.111, g_recon_loss:0.111
INFO:root:Epoch:[0]-[172/221] --> d_loss: 15.333, g_loss:0.118, g_recon_loss:0.118
INFO:root:Epoch:[0]-[173/221] --> d_loss: 15.333, g_loss:0.105, g_recon_loss:0.105
INFO:root:Epoch:[0]-[174/221] --> d_loss: 15.333, g_loss:0.095, g_recon_loss:0.095
INFO:root:Epoch:[0]-[175/221] --> d_loss: 15.333, g_loss:0.094, g_recon_loss:0.094
INFO:root:Epoch:[0]-[176/221] --> d_loss: 15.333, g_loss:0.097, g_recon_loss:0.097
INFO:root:Epoch:[0]-[177/221] --> d_loss: 15.333, g_loss:0.097, g_recon_loss:0.097
INFO:root:Epoch:[0]-[178/221] --> d_loss: 15.333, g_loss:0.112, g_recon_loss:0.112
INFO:root:Epoch:[0]-[179/221] --> d_loss: 15.333, g_loss:0.113, g_recon_loss:0.113
INFO:root:Epoch:[0]-[180/221] --> d_loss: 15.333, g_loss:0.113, g_recon_loss:0.113
INFO:root:Epoch:[0]-[181/221] --> d_loss: 15.333, g_loss:0.094, g_recon_loss:0.094
INFO:root:Epoch:[0]-[182/221] --> d_loss: 15.333, g_loss:0.079, g_recon_loss:0.079
INFO:root:Epoch:[0]-[183/221] --> d_loss: 15.333, g_loss:0.078, g_recon_loss:0.078
INFO:root:Epoch:[0]-[184/221] --> d_loss: 15.333, g_loss:0.080, g_recon_loss:0.080
